,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
0,0,52.39666959999998,[ 0.50555557 -0.28333333],9,3,"[24, 29, 10, 9]",0,-1
1,0,56.57420259999999,[-0.13263889 -0.32569444],29,1,"[24, 29, 10, 9]",0,-1
2,0,57.37331349999998,[ 0.12569444 -0.33333334],10,1,"[24, 29, 10, 9]",0,-1
3,0,58.02318390000001,[-0.40833333 -0.31944445],24,0,"[24, 29, 10, 9]",0,-1
4,1,66.46837839999999,[ 0.26527777 -0.23055555],6,2,"[21, 12, 6, 7]",1,-1
5,1,67.63930889999999,[ 0.46875    -0.21597221],7,2,"[21, 12, 6, 7]",1,-1
6,1,69.90513509999998,[-0.44722223 -0.29583332],21,0,"[21, 12, 6, 7]",1,-1
7,1,70.2310442,[-0.26805556 -0.3013889 ],12,0,"[21, 12, 6, 7]",1,-1
8,2,75.2242446,[ 0.25069445 -0.19444445],0,2,"[11, 21, 0, 6]",2,-1
9,2,77.9480339,[-0.49861112 -0.26527777],11,0,"[11, 21, 0, 6]",2,-1
10,2,79.06298449999998,[ 0.425      -0.25069445],6,1,"[11, 21, 0, 6]",2,-1
11,2,79.8883014,[-0.12430555 -0.25208333],21,0,"[11, 21, 0, 6]",2,-1
12,3,95.49388119999999,[ 0.46319443 -0.2736111 ],4,3,"[5, 29, 24, 4]",3,-1
13,3,97.6668327,[ 0.09375    -0.31666666],24,2,"[5, 29, 24, 4]",3,-1
14,3,98.6987557,[-0.26597223 -0.33888888],29,1,"[5, 29, 24, 4]",3,-1
15,3,98.9950717,[-0.44722223 -0.30694443],5,0,"[5, 29, 24, 4]",3,-1
16,4,113.2099559,[ 0.09930556 -0.36319444],27,2,"[11, 3, 27, 23]",4,-1
17,4,115.576575,[-0.4826389  -0.33055556],11,0,"[11, 3, 27, 23]",4,-1
18,4,116.43250199999999,[ 0.43819445 -0.32916668],23,1,"[11, 3, 27, 23]",4,-1
19,4,117.06455719999998,[-0.03819444 -0.34166667],3,0,"[11, 3, 27, 23]",4,-1
20,5,133.00753049999997,[ 0.18611111 -0.35069445],2,2,"[0, 16, 2, 21]",5,-1
21,5,134.31062780000002,[-0.13819444 -0.3236111 ],16,1,"[0, 16, 2, 21]",5,-1
22,5,137.19720359999997,[ 0.4625     -0.32152778],21,1,"[0, 16, 2, 21]",5,-1
23,5,137.74929500000002,[-0.5090278  -0.28958333],0,0,"[0, 16, 2, 21]",5,-1
24,6,146.84528239999997,[ 0.48541668 -0.30347222],8,3,"[28, 29, 11, 8]",6,-1
25,6,147.38511719999997,[-0.44375    -0.28819445],28,0,"[28, 29, 11, 8]",6,-1
26,6,151.75206299999996,[ 0.12777779 -0.30625   ],11,1,"[28, 29, 11, 8]",6,-1
27,6,152.04905829999996,[-0.10069445 -0.2951389 ],29,0,"[28, 29, 11, 8]",6,-1
28,7,162.28822879999996,[ 0.09930556 -0.25069445],11,2,"[9, 23, 11, 12]",7,-1
29,7,163.2991414,[-0.44722223 -0.23958333],9,0,"[9, 23, 11, 12]",7,-1
30,7,164.66427169999997,[-0.12430555 -0.25625   ],23,0,"[9, 23, 11, 12]",7,-1
31,7,165.0989629,[ 0.40486112 -0.25972223],12,0,"[9, 23, 11, 12]",7,-1
32,8,186.2577872,[ 0.51458335 -0.32916668],25,3,"[0, 28, 16, 25]",8,-1
33,8,190.16675729999997,[-0.47916666 -0.34861112],0,0,"[0, 28, 16, 25]",8,-1
34,8,190.5956501,[ 0.05972222 -0.38402778],16,1,"[0, 28, 16, 25]",8,-1
35,8,190.81758509999997,[-0.13402778 -0.36597222],28,0,"[0, 28, 16, 25]",8,-1
36,9,201.22381059999998,[-0.475      -0.34861112],7,0,"[7, 20, 21, 8]",9,-1
37,9,204.16961629999997,[ 0.15972222 -0.3861111 ],21,1,"[7, 20, 21, 8]",9,-1
38,9,205.27368939999997,[ 0.40694445 -0.37916666],8,1,"[7, 20, 21, 8]",9,-1
39,9,205.5824902,[-0.15625   -0.3923611],20,0,"[7, 20, 21, 8]",9,-1
40,10,212.72947019999998,[-0.4888889  -0.38472223],12,0,"[12, 6, 28, 22]",10,-1
41,10,215.59631989999997,[ 0.43263888 -0.3826389 ],22,2,"[12, 6, 28, 22]",10,-1
42,10,215.82254109999997,[ 0.19513889 -0.3611111 ],28,1,"[12, 6, 28, 22]",10,-1
43,10,216.07827849999995,[-0.06666667 -0.3472222 ],6,0,"[12, 6, 28, 22]",10,-1
44,11,226.43556919999997,[-0.08472222 -0.375     ],24,1,"[7, 24, 3, 17]",11,-1
45,11,231.68228669999996,[ 0.20069444 -0.36944443],3,1,"[7, 24, 3, 17]",11,-1
46,11,233.6973041,[ 0.4263889  -0.36319444],17,1,"[7, 24, 3, 17]",11,-1
47,11,234.36930939999996,[-0.47430557 -0.3576389 ],7,0,"[7, 24, 3, 17]",11,-1
48,12,252.6430125,[ 0.41597223 -0.34861112],3,3,"[16, 7, 26, 3]",12,-1
49,12,256.6259862,[ 0.06805556 -0.35347223],26,2,"[16, 7, 26, 3]",12,-1
50,12,261.49786839999996,[-0.42916667 -0.33680555],16,0,"[16, 7, 26, 3]",12,-1
51,12,261.80370539999996,[-0.17986111 -0.3576389 ],7,0,"[16, 7, 26, 3]",12,-1
52,13,270.47598769999996,[-0.45208332 -0.30694443],3,0,"[3, 2, 11, 25]",13,-1
53,13,273.1110617,[-0.17777778 -0.31805557],2,0,"[3, 2, 11, 25]",13,-1
54,13,274.64098359999997,[ 0.46944445 -0.34513888],25,1,"[3, 2, 11, 25]",13,-1
55,13,274.9775563,[ 0.20069444 -0.33333334],11,0,"[3, 2, 11, 25]",13,-1
56,14,283.82768219999997,[ 0.23125    -0.22083333],26,2,"[16, 9, 26, 21]",14,-1
57,14,284.4755006,[-0.12361111 -0.27291667],9,1,"[16, 9, 26, 21]",14,-1
58,14,286.0284517,[-0.50555557 -0.30416667],16,0,"[16, 9, 26, 21]",14,-1
59,14,286.79549169999996,[ 0.48819444 -0.3090278 ],21,0,"[16, 9, 26, 21]",14,-1
60,15,306.8616477,[ 0.15763889 -0.375     ],28,2,"[16, 17, 28, 19]",15,-1
61,15,308.602352,[-0.43958333 -0.35972223],16,0,"[16, 17, 28, 19]",15,-1
62,15,310.1213203,[-0.10347223 -0.39166668],17,0,"[16, 17, 28, 19]",15,-1
63,15,311.5315882,[ 0.4173611  -0.33958334],19,0,"[16, 17, 28, 19]",15,-1
64,16,317.2431663,[ 0.53333336 -0.34444445],0,3,"[11, 9, 14, 0]",16,-1
65,16,319.9581897,[-0.08194444 -0.36180556],9,1,"[11, 9, 14, 0]",16,-1
66,16,321.33211819999997,[-0.5013889  -0.34305555],11,0,"[11, 9, 14, 0]",16,-1
67,16,322.363988,[ 0.08263889 -0.3715278 ],14,0,"[11, 9, 14, 0]",16,-1
68,17,327.9620409,[ 0.4409722  -0.34652779],3,3,"[4, 26, 9, 3]",17,-1
69,17,330.52099269999997,[ 0.28263888 -0.38333333],9,2,"[4, 26, 9, 3]",17,-1
70,17,333.8782601,[-0.24236111 -0.37569445],26,1,"[4, 26, 9, 3]",17,-1
71,17,334.1058465,[-0.43888888 -0.35416666],4,0,"[4, 26, 9, 3]",17,-1
72,18,339.6198813,[-0.4611111  -0.32430556],23,0,"[23, 8, 24, 5]",18,-1
73,18,342.10016199999995,[ 0.12708333 -0.37708333],24,1,"[23, 8, 24, 5]",18,-1
74,18,344.2361421,[-0.1625     -0.35347223],8,0,"[23, 8, 24, 5]",18,-1
75,18,344.7478013,[ 0.4125  -0.35625],5,0,"[23, 8, 24, 5]",18,-1
76,19,348.748989,[ 0.19166666 -0.35      ],20,2,"[14, 29, 20, 4]",19,-1
77,19,351.58284349999997,[ 0.47083333 -0.34375   ],4,2,"[14, 29, 20, 4]",19,-1
78,19,354.58968619999996,[-0.09027778 -0.33472222],29,1,"[14, 29, 20, 4]",19,-1
79,19,354.8845687,[-0.40833333 -0.3125    ],14,0,"[14, 29, 20, 4]",19,-1
80,20,361.9137446,[ 0.45694444 -0.3298611 ],29,3,"[0, 27, 17, 29]",20,-1
81,20,365.52361859999996,[ 0.10902778 -0.35069445],17,2,"[0, 27, 17, 29]",20,-1
82,20,365.9627911,[-0.11527777 -0.34930557],27,1,"[0, 27, 17, 29]",20,-1
83,20,366.2244646,[-0.48055556 -0.32777777],0,0,"[0, 27, 17, 29]",20,-1
84,21,372.07553629999995,[ 0.39166668 -0.3472222 ],10,3,"[2, 15, 27, 10]",21,-1
85,21,374.58145529999996,[ 0.2638889  -0.37083334],27,2,"[2, 15, 27, 10]",21,-1
86,21,376.79363409999996,[-0.2125     -0.35208333],15,1,"[2, 15, 27, 10]",21,-1
87,21,377.0244191,[-0.45625    -0.31527779],2,0,"[2, 15, 27, 10]",21,-1
88,22,383.0465418,[-0.18194444 -0.33680555],27,1,"[2, 27, 7, 26]",22,-1
89,22,386.559582,[ 0.18819444 -0.34444445],7,1,"[2, 27, 7, 26]",22,-1
90,22,386.8942128,[ 0.48958334 -0.34444445],26,1,"[2, 27, 7, 26]",22,-1
91,22,387.6764273,[-0.46319443 -0.31319445],2,0,"[2, 27, 7, 26]",22,-1
92,23,392.5293541,[-0.4763889  -0.31527779],9,0,"[9, 8, 0, 10]",23,-1
93,23,395.1963857,[ 0.22361112 -0.36458334],0,1,"[9, 8, 0, 10]",23,-1
94,23,395.487223,[-0.06319445 -0.34097221],8,0,"[9, 8, 0, 10]",23,-1
95,23,395.8301304,[ 0.51180553 -0.35416666],10,0,"[9, 8, 0, 10]",23,-1
96,24,403.098388,[ 0.52708334 -0.35416666],28,3,"[25, 7, 14, 28]",24,-1
97,24,407.62307539999995,[ 0.20347223 -0.32708332],14,2,"[25, 7, 14, 28]",24,-1
98,24,408.072982,[-0.40416667 -0.33055556],25,0,"[25, 7, 14, 28]",24,-1
99,24,408.4701113,[-0.13680555 -0.33680555],7,0,"[25, 7, 14, 28]",24,-1
100,25,426.2149925,[-0.15833333 -0.32708332],1,1,"[0, 1, 19, 24]",25,-1
101,25,428.6698368,[-0.49444443 -0.32083333],0,0,"[0, 1, 19, 24]",25,-1
102,25,430.49989919999996,[ 0.45208332 -0.3611111 ],24,1,"[0, 1, 19, 24]",25,-1
103,25,430.77910669999994,[ 0.15833333 -0.32708332],19,0,"[0, 1, 19, 24]",25,-1
104,26,441.69475509999995,[-0.42430556 -0.34652779],14,0,"[14, 0, 20, 8]",26,-1
105,26,447.06888259999994,[ 0.51805556 -0.37222221],8,2,"[14, 0, 20, 8]",26,-1
106,26,448.14458749999994,[-0.07361111 -0.36666667],0,0,"[14, 0, 20, 8]",26,-1
107,26,448.45149789999994,[ 0.2        -0.35694444],20,0,"[14, 0, 20, 8]",26,-1
108,27,463.4504799,[-0.43333334 -0.36527777],3,0,"[3, 7, 13, 29]",27,-1
109,27,472.5683943,[ 0.5208333  -0.37569445],29,2,"[3, 7, 13, 29]",27,-1
110,27,475.0213284,[-0.1388889  -0.35833332],7,0,"[3, 7, 13, 29]",27,-1
111,27,475.4685425,[ 0.08541667 -0.35208333],13,0,"[3, 7, 13, 29]",27,-1
112,28,495.0365378,[ 0.25694445 -0.3263889 ],4,2,"[17, 10, 4, 12]",28,-1
113,28,503.3949302,[-0.45694444 -0.34583333],17,0,"[17, 10, 4, 12]",28,-1
114,28,504.6948413,[-0.08819444 -0.36180556],10,0,"[17, 10, 4, 12]",28,-1
115,28,505.12582,[ 0.39375    -0.33333334],12,0,"[17, 10, 4, 12]",28,-1
116,29,509.6198656,[-0.08055556 -0.3090278 ],24,1,"[18, 24, 23, 27]",29,-1
117,29,515.847906,[ 0.21319444 -0.36666667],23,1,"[18, 24, 23, 27]",29,-1
118,29,516.9536648,[ 0.46458334 -0.39375   ],27,1,"[18, 24, 23, 27]",29,-1
119,29,517.4007323,[-0.425      -0.34166667],18,0,"[18, 24, 23, 27]",29,-1
120,30,521.1857957,[-0.12569444 -0.2888889 ],16,1,"[4, 16, 21, 29]",0,0
121,30,522.1080889,[ 0.5263889  -0.31944445],29,2,"[4, 16, 21, 29]",0,0
122,30,523.5546800999999,[ 0.25902778 -0.33194444],21,1,"[4, 16, 21, 29]",0,0
123,30,524.2495468,[-0.44375    -0.33333334],4,0,"[4, 16, 21, 29]",0,0
124,31,527.3077495,[ 0.5659722  -0.33819443],16,3,"[2, 7, 14, 16]",1,0
125,31,529.1385971,[-0.25208333 -0.35416666],7,1,"[2, 7, 14, 16]",1,0
126,31,529.6795652,[ 0.13819444 -0.37569445],14,1,"[2, 7, 14, 16]",1,0
127,31,530.015854,[-0.5034722 -0.3159722],2,0,"[2, 7, 14, 16]",1,0
128,32,532.7696907,[-0.6263889  -0.31041667],1,0,"[1, 12, 24, 28]",2,0
129,32,534.830894,[ 0.5777778  -0.35833332],28,2,"[1, 12, 24, 28]",2,0
130,32,535.2285016999999,[ 0.21180555 -0.32916668],24,1,"[1, 12, 24, 28]",2,0
131,32,535.5165935,[-0.09444445 -0.33402777],12,0,"[1, 12, 24, 28]",2,0
132,33,539.7456847,[ 0.525     -0.3090278],9,3,"[0, 4, 6, 9]",3,0
133,33,543.2773928,[ 0.18958333 -0.36666667],6,2,"[0, 4, 6, 9]",3,0
134,33,543.6423586999999,[-0.48472223 -0.29722223],0,0,"[0, 4, 6, 9]",3,0
135,33,543.8724288,[-0.1625     -0.30416667],4,0,"[0, 4, 6, 9]",3,0
136,34,547.3103881,[-0.14652778 -0.30625   ],3,1,"[2, 3, 7, 9]",4,0
137,34,548.8044438,[ 0.4798611 -0.34375  ],9,2,"[2, 3, 7, 9]",4,0
138,34,550.5693437,[ 0.12361111 -0.35902777],7,1,"[2, 3, 7, 9]",4,0
139,34,550.8332461,[-0.41597223 -0.31319445],2,0,"[2, 3, 7, 9]",4,0
140,35,557.0303979,[-0.13680555 -0.3361111 ],18,1,"[3, 18, 27, 29]",5,0
141,35,559.462271,[ 0.13958333 -0.33125   ],27,1,"[3, 18, 27, 29]",5,0
142,35,560.3602502,[-0.4875    -0.3201389],3,0,"[3, 18, 27, 29]",5,0
143,35,561.5051938,[ 0.5138889 -0.3263889],29,0,"[3, 18, 27, 29]",5,0
144,36,566.7392282,[-0.11041667 -0.3611111 ],15,1,"[10, 15, 18, 19]",6,0
145,36,566.9951416,[ 0.1423611 -0.3576389],18,1,"[10, 15, 18, 19]",6,0
146,36,568.9202147,[ 0.51180553 -0.38541666],19,1,"[10, 15, 18, 19]",6,0
147,36,569.5102031,[-0.44930556 -0.33333334],10,0,"[10, 15, 18, 19]",6,0
148,37,573.1383085,[ 0.17986111 -0.37083334],23,2,"[4, 8, 23, 26]",7,0
149,37,573.4359909,[ 0.5236111  -0.35277778],26,2,"[4, 8, 23, 26]",7,0
150,37,574.2921563,[-0.13263889 -0.36319444],8,1,"[4, 8, 23, 26]",7,0
151,37,574.5949942,[-0.4548611  -0.33541667],4,0,"[4, 8, 23, 26]",7,0
152,38,582.7291385,[ 0.55833334 -0.35625   ],29,3,"[9, 24, 26, 29]",8,0
153,38,583.1653077,[-0.09236111 -0.34513888],24,1,"[9, 24, 26, 29]",8,0
154,38,585.0049204,[ 0.15694444 -0.3548611 ],26,1,"[9, 24, 26, 29]",8,0
155,38,585.3501243,[-0.47083333 -0.3263889 ],9,0,"[9, 24, 26, 29]",8,0
156,39,594.1699646,[-0.14791666 -0.35625   ],18,1,"[11, 18, 27, 29]",9,0
157,39,594.5557828999999,[ 0.17569445 -0.3548611 ],27,1,"[11, 18, 27, 29]",9,0
158,39,595.9227898,[-0.46597221 -0.35208333],11,0,"[11, 18, 27, 29]",9,0
159,39,596.3240850999999,[ 0.41805556 -0.3826389 ],29,0,"[11, 18, 27, 29]",9,0
160,40,603.2329611,[ 0.4923611 -0.3861111],23,3,"[5, 7, 9, 23]",10,0
161,40,603.569124,[ 0.12222222 -0.3625    ],9,2,"[5, 7, 9, 23]",10,0
162,40,604.9296217,[-0.47569445 -0.3375    ],5,0,"[5, 7, 9, 23]",10,0
163,40,605.1677609,[-0.18611111 -0.35208333],7,0,"[5, 7, 9, 23]",10,0
164,41,609.1848537999999,[ 0.49375    -0.37777779],28,3,"[5, 24, 25, 28]",11,0
165,41,611.7948256,[ 0.19027779 -0.3861111 ],25,2,"[5, 24, 25, 28]",11,0
166,41,612.1495659999999,[-0.4611111  -0.36597222],5,0,"[5, 24, 25, 28]",11,0
167,41,612.3996458,[-0.12291667 -0.35625   ],24,0,"[5, 24, 25, 28]",11,0
168,42,617.1979149,[ 0.5638889  -0.37569445],29,3,"[2, 7, 21, 29]",12,0
169,42,618.5135494,[ 0.16944444 -0.38194445],21,2,"[2, 7, 21, 29]",12,0
170,42,619.8465324,[-0.55138886 -0.3375    ],2,0,"[2, 7, 21, 29]",12,0
171,42,620.1985735,[-0.16666667 -0.35069445],7,0,"[2, 7, 21, 29]",12,0
172,43,627.1317444,[-0.45972222 -0.35694444],14,0,"[14, 19, 20, 22]",13,0
173,43,629.3023475,[ 0.4861111  -0.38541666],22,2,"[14, 19, 20, 22]",13,0
174,43,629.6936575999999,[ 0.18263888 -0.35902777],20,1,"[14, 19, 20, 22]",13,0
175,43,629.9402577,[-0.14652778 -0.35416666],19,0,"[14, 19, 20, 22]",13,0
176,44,632.9435424,[-0.46458334 -0.3576389 ],1,0,"[1, 2, 3, 6]",14,0
177,44,633.5516977999999,[ 0.41944444 -0.34097221],6,2,"[1, 2, 3, 6]",14,0
178,44,635.0183604,[-0.11388889 -0.38125   ],2,0,"[1, 2, 3, 6]",14,0
179,44,635.2383443,[ 0.15       -0.37569445],3,0,"[1, 2, 3, 6]",14,0
180,45,643.3302228,[ 0.4548611 -0.3784722],21,3,"[4, 7, 12, 21]",15,0
181,45,644.1285202,[-0.17152777 -0.3472222 ],7,1,"[4, 7, 12, 21]",15,0
182,45,645.0765415,[-0.4826389  -0.35208333],4,0,"[4, 7, 12, 21]",15,0
183,45,645.3681058999999,[ 0.18333334 -0.34097221],12,0,"[4, 7, 12, 21]",15,0
184,46,650.4723933,[ 0.49097222 -0.34930557],27,3,"[2, 8, 13, 27]",16,0
185,46,654.5021075,[-0.14166667 -0.39166668],8,1,"[2, 8, 13, 27]",16,0
186,46,655.1640477,[-0.4486111  -0.36597222],2,0,"[2, 8, 13, 27]",16,0
187,46,655.4311660999999,[ 0.11736111 -0.33958334],13,0,"[2, 8, 13, 27]",16,0
188,47,658.4762713,[-0.4340278 -0.3326389],0,0,"[0, 6, 25, 28]",17,0
189,47,661.1651023,[ 0.22569445 -0.38055557],25,1,"[0, 6, 25, 28]",17,0
190,47,662.4683192,[-0.09930556 -0.37569445],6,0,"[0, 6, 25, 28]",17,0
191,47,662.7240077,[ 0.4576389  -0.38055557],28,0,"[0, 6, 25, 28]",17,0
192,48,666.5770782999999,[ 0.4798611 -0.3826389],23,3,"[4, 7, 10, 23]",18,0
193,48,670.3482635,[ 0.14722222 -0.40208334],10,2,"[4, 7, 10, 23]",18,0
194,48,670.6488479999999,[-0.52708334 -0.3861111 ],4,0,"[4, 7, 10, 23]",18,0
195,48,670.8889659,[-0.12638889 -0.37986112],7,0,"[4, 7, 10, 23]",18,0
196,49,674.5020579,[ 0.4576389  -0.40555555],20,3,"[2, 6, 9, 20]",19,0
197,49,675.0198528999999,[-0.13125    -0.42847222],6,1,"[2, 6, 9, 20]",19,0
198,49,676.0038536,[ 0.19236112 -0.38055557],9,1,"[2, 6, 9, 20]",19,0
199,49,676.3728497999999,[-0.60833335 -0.32430556],2,0,"[2, 6, 9, 20]",19,0
200,50,687.2216543,[ 0.51944447 -0.40555555],29,3,"[6, 13, 23, 29]",20,0
201,50,694.7288675,[ 0.11944444 -0.40902779],23,2,"[6, 13, 23, 29]",20,0
202,50,695.2810546,[-0.46597221 -0.38541666],6,0,"[6, 13, 23, 29]",20,0
203,50,695.4756277,[-0.21388888 -0.39305556],13,0,"[6, 13, 23, 29]",20,0
204,51,698.9720913,[ 0.47291666 -0.35347223],18,3,"[3, 7, 15, 18]",21,0
205,51,699.4535728999999,[-0.4888889  -0.31944445],3,0,"[3, 7, 15, 18]",21,0
206,51,700.0235415,[ 0.17291667 -0.36666667],15,1,"[3, 7, 15, 18]",21,0
207,51,700.2334471,[-0.15347221 -0.33125   ],7,0,"[3, 7, 15, 18]",21,0
208,52,705.0076157999999,[ 0.12569444 -0.40694445],9,2,"[0, 2, 9, 26]",22,0
209,52,705.3193815,[ 0.43819445 -0.37986112],26,2,"[0, 2, 9, 26]",22,0
210,52,705.7267015,[-0.4798611  -0.36805555],0,0,"[0, 2, 9, 26]",22,0
211,52,705.989513,[-0.12430555 -0.36458334],2,0,"[0, 2, 9, 26]",22,0
212,53,714.5047362,[ 0.46388888 -0.37361112],27,3,"[1, 4, 13, 27]",23,0
213,53,714.7204995999999,[ 0.22708334 -0.3576389 ],13,2,"[1, 4, 13, 27]",23,0
214,53,716.2052841999999,[-0.17916666 -0.35833332],4,1,"[1, 4, 13, 27]",23,0
215,53,716.4085127,[-0.5326389  -0.32222223],1,0,"[1, 4, 13, 27]",23,0
216,54,727.7245573,[-0.10763889 -0.3826389 ],11,1,"[4, 11, 12, 16]",24,0
217,54,727.9762097,[ 0.1625     -0.39444444],12,1,"[4, 11, 12, 16]",24,0
218,54,728.3072106999999,[ 0.50069445 -0.3826389 ],16,1,"[4, 11, 12, 16]",24,0
219,54,729.1469873,[-0.4236111  -0.37083334],4,0,"[4, 11, 12, 16]",24,0
220,55,735.4372889,[ 0.17916666 -0.39583334],24,2,"[9, 22, 24, 26]",25,0
221,55,736.0202224,[-0.19027779 -0.38333333],22,1,"[9, 22, 24, 26]",25,0
222,55,738.1210459,[-0.46319443 -0.31388888],9,0,"[9, 22, 24, 26]",25,0
223,55,738.4491756,[ 0.48958334 -0.3576389 ],26,0,"[9, 22, 24, 26]",25,0
224,56,746.5153885999999,[ 0.15208334 -0.34861112],22,2,"[2, 9, 22, 25]",26,0
225,56,747.1739828999999,[-0.125      -0.35416666],9,1,"[2, 9, 22, 25]",26,0
226,56,748.0060572,[ 0.4097222 -0.3326389],25,1,"[2, 9, 22, 25]",26,0
227,56,748.3058399,[-0.5861111  -0.30833334],2,0,"[2, 9, 22, 25]",26,0
228,57,751.5959884,[-0.42916667 -0.31527779],8,0,"[8, 14, 16, 23]",27,0
229,57,755.3838867,[-0.10347223 -0.38194445],14,0,"[8, 14, 16, 23]",27,0
230,57,755.8429386,[ 0.4826389 -0.3784722],23,1,"[8, 14, 16, 23]",27,0
231,57,756.0428463,[ 0.17152777 -0.35347223],16,0,"[8, 14, 16, 23]",27,0
232,58,759.9150202999999,[ 0.16111112 -0.35555556],15,2,"[5, 7, 15, 22]",28,0
233,58,764.233986,[ 0.40347221 -0.36875   ],22,2,"[5, 7, 15, 22]",28,0
234,58,764.9076929,[-0.46944445 -0.35833332],5,0,"[5, 7, 15, 22]",28,0
235,58,765.1448749,[-0.1875     -0.34930557],7,0,"[5, 7, 15, 22]",28,0
236,59,768.4178547,[ 0.48541668 -0.37291667],22,3,"[5, 8, 17, 22]",29,0
237,59,773.4768002,[-0.15625    -0.38680556],8,1,"[5, 8, 17, 22]",29,0
238,59,773.8466455,[ 0.07569444 -0.36597222],17,1,"[5, 8, 17, 22]",29,0
239,59,774.129718,[-0.46944445 -0.37430555],5,0,"[5, 8, 17, 22]",29,0
240,60,778.1586473,[-0.53333336 -0.33472222],3,0,"[3, 18, 19, 22]",0,1
241,60,778.7197669,[ 0.49097222 -0.37916666],22,2,"[3, 18, 19, 22]",0,1
242,60,781.5976529,[-0.1125     -0.37083334],18,0,"[3, 18, 19, 22]",0,1
243,60,781.8676283,[ 0.19930555 -0.37638888],19,0,"[3, 18, 19, 22]",0,1
244,61,785.8136528,[ 0.23680556 -0.39722222],17,2,"[5, 13, 17, 19]",1,1
